Archetype,Attribute,Level,Cost
Progressor,Curve,53,1
Progressor,Curve,54,1
Progressor,Curve,55,1
Progressor,Curve,56,1
Progressor,Curve,57,1
Progressor,Curve,58,1
Progressor,Curve,59,1
Progressor,Curve,60,1
Progressor,Curve,61,1
Progressor,Curve,62,1
Progressor,Curve,63,1
Progressor,Curve,64,2
Progressor,Curve,65,2
Progressor,Curve,66,2
Progressor,Curve,67,2
Progressor,Curve,68,2
Progressor,Curve,69,2
Progressor,Curve,70,3
Progressor,Curve,71,3
Progressor,Curve,72,3
Progressor,Curve,73,3
Progressor,Curve,74,3
Progressor,Curve,75,4
Progressor,Curve,76,4
Progressor,Curve,77,4
Progressor,Curve,78,4
Progressor,Curve,79,4
Progressor,Curve,80,5
Progressor,Curve,81,5
Progressor,Curve,82,5
Progressor,Curve,83,5
Progressor,Curve,84,5
Progressor,Curve,85,8
Progressor,Interceptions,76,8
Progressor,Interceptions,77,8
Progressor,Interceptions,78,8
Progressor,Interceptions,79,8
Progressor,Interceptions,80,10
Progressor,Interceptions,81,10
Progressor,Interceptions,82,10
Progressor,Interceptions,83,10
Progressor,Interceptions,84,10
Progressor,Interceptions,85,15
Progressor,Interceptions,86,15
Progressor,Interceptions,87,15
Progressor,Interceptions,88,15
Progressor,Interceptions,89,15
Progressor,Interceptions,90,20
Progressor,Interceptions,91,20
Progressor,Interceptions,92,20
Progressor,Interceptions,93,25
Progressor,Interceptions,94,25
Progressor,Interceptions,95,30
Progressor,Interceptions,96,35
Progressor,Heading Accuracy,76,6
Progressor,Heading Accuracy,77,6
Progressor,Heading Accuracy,78,6
Progressor,Heading Accuracy,79,6
Progressor,Heading Accuracy,80,7
Progressor,Heading Accuracy,81,7
Progressor,Heading Accuracy,82,7
Progressor,Heading Accuracy,83,7
Progressor,Heading Accuracy,84,9
Progressor,Heading Accuracy,85,9
Progressor,Heading Accuracy,86,11
Progressor,Heading Accuracy,87,11
Progressor,Heading Accuracy,88,11
Progressor,Heading Accuracy,89,11
Progressor,Heading Accuracy,90,15
Progressor,Heading Accuracy,91,15
Progressor,Heading Accuracy,92,15
Progressor,Heading Accuracy,93,20
Progressor,Heading Accuracy,94,20
Progressor,Heading Accuracy,95,25
Progressor,Heading Accuracy,96,30
Progressor,Defensive Awareness,76,3
Progressor,Defensive Awareness,77,3
Progressor,Defensive Awareness,78,3
Progressor,Defensive Awareness,79,3
Progressor,Defensive Awareness,80,3
Progressor,Defensive Awareness,81,3
Progressor,Defensive Awareness,82,3
Progressor,Defensive Awareness,83,3
Progressor,Defensive Awareness,84,3
Progressor,Defensive Awareness,85,6
Progressor,Defensive Awareness,86,6
Progressor,Defensive Awareness,87,6
Progressor,Defensive Awareness,88,6
Progressor,Defensive Awareness,89,6
Progressor,Defensive Awareness,90,8
Progressor,Defensive Awareness,91,8
Progressor,Defensive Awareness,92,8
Progressor,Defensive Awareness,93,10
Progressor,Defensive Awareness,94,10
Progressor,Defensive Awareness,95,15
Progressor,Defensive Awareness,96,20
Progressor,Defensive Awareness,97,25
Progressor,Defensive Awareness,98,30
Progressor,Defensive Awareness,99,35
Progressor,Standing Tackle,76,3
Progressor,Standing Tackle,77,3
Progressor,Standing Tackle,78,3
Progressor,Standing Tackle,79,3
Progressor,Standing Tackle,80,3
Progressor,Standing Tackle,81,3
Progressor,Standing Tackle,82,3
Progressor,Standing Tackle,83,3
Progressor,Standing Tackle,84,3
Progressor,Standing Tackle,85,6
Progressor,Standing Tackle,86,6
Progressor,Standing Tackle,87,6
Progressor,Standing Tackle,88,6
Progressor,Standing Tackle,89,6
Progressor,Standing Tackle,90,8
Progressor,Standing Tackle,91,8
Progressor,Standing Tackle,92,8
Progressor,Standing Tackle,93,10
Progressor,Standing Tackle,94,10
Progressor,Standing Tackle,95,15
Progressor,Standing Tackle,96,20
Progressor,Standing Tackle,97,25
Progressor,Standing Tackle,98,30
Progressor,Standing Tackle,99,35
Progressor,Sliding Tackle,76,6
Progressor,Sliding Tackle,77,6
Progressor,Sliding Tackle,78,6
Progressor,Sliding Tackle,79,6
Progressor,Sliding Tackle,80,7
Progressor,Sliding Tackle,81,7
Progressor,Sliding Tackle,82,7
Progressor,Sliding Tackle,83,7
Progressor,Sliding Tackle,84,7
Progressor,Sliding Tackle,85,11
Progressor,Sliding Tackle,86,11
Progressor,Sliding Tackle,87,11
Progressor,Sliding Tackle,88,11
Progressor,Sliding Tackle,89,11
Progressor,Sliding Tackle,90,15
Progressor,Sliding Tackle,91,15
Progressor,Sliding Tackle,92,15
Progressor,Sliding Tackle,93,20
Progressor,Sliding Tackle,94,20
Progressor,Sliding Tackle,95,25
Progressor,Sliding Tackle,96,30
Progressor,Acceleration,71,6
Progressor,Acceleration,72,6
Progressor,Acceleration,73,6
Progressor,Acceleration,74,6
Progressor,Acceleration,75,8
Progressor,Acceleration,76,8
Progressor,Acceleration,77,8
Progressor,Acceleration,78,8
Progressor,Acceleration,79,8
Progressor,Acceleration,80,10
Progressor,Acceleration,81,10
Progressor,Acceleration,82,10
Progressor,Acceleration,83,10
Progressor,Acceleration,84,10
Progressor,Acceleration,85,15
Progressor,Acceleration,86,15
Progressor,Acceleration,87,15
Progressor,Acceleration,88,15
Progressor,Acceleration,89,15
Progressor,Acceleration,90,20
Progressor,Acceleration,91,20
Progressor,Acceleration,92,20
Progressor,Sprint Speed,73,6
Progressor,Sprint Speed,74,6
Progressor,Sprint Speed,75,8
Progressor,Sprint Speed,76,8
Progressor,Sprint Speed,77,8
Progressor,Sprint Speed,78,8
Progressor,Sprint Speed,79,8
Progressor,Sprint Speed,80,10
Progressor,Sprint Speed,81,10
Progressor,Sprint Speed,82,10
Progressor,Sprint Speed,83,10
Progressor,Sprint Speed,84,10
Progressor,Sprint Speed,85,15
Progressor,Sprint Speed,86,15
Progressor,Sprint Speed,87,15
Progressor,Sprint Speed,88,15
Progressor,Sprint Speed,89,15
Progressor,Sprint Speed,90,20
Progressor,Sprint Speed,91,20
Progressor,Sprint Speed,92,20
Progressor,Jumping,76,4
Progressor,Jumping,77,4
Progressor,Jumping,78,4
Progressor,Jumping,79,4
Progressor,Jumping,80,5
Progressor,Jumping,81,5
Progressor,Jumping,82,5
Progressor,Jumping,83,5
Progressor,Jumping,84,5
Progressor,Jumping,85,8
Progressor,Jumping,86,8
Progressor,Jumping,87,8
Progressor,Jumping,88,8
Progressor,Jumping,89,8
Progressor,Jumping,90,11
Progressor,Jumping,91,11
Progressor,Jumping,92,11
Progressor,Jumping,93,15
Progressor,Jumping,94,15
Progressor,Jumping,95,20
Progressor,Jumping,96,25
Progressor,Jumping,97,30
Progressor,Jumping,98,35
Progressor,Jumping,99,40
Progressor,Strength,71,4
Progressor,Strength,72,4
Progressor,Strength,73,4
Progressor,Strength,74,4
Progressor,Strength,75,6
Progressor,Strength,76,6
Progressor,Strength,77,6
Progressor,Strength,78,6
Progressor,Strength,79,6
Progressor,Strength,80,7
Progressor,Strength,81,7
Progressor,Strength,82,7
Progressor,Strength,83,7
Progressor,Strength,84,7
Progressor,Strength,85,11
Progressor,Strength,86,11
Progressor,Strength,87,11
Progressor,Strength,88,11
Progressor,Strength,89,11
Progressor,Strength,90,15
Progressor,Strength,91,15
Progressor,Strength,92,15
Progressor,Strength,93,20
Progressor,Strength,94,20
Progressor,Strength,95,25
Progressor,Strength,96,30
Progressor,Stamina,66,2
Progressor,Stamina,67,2
Progressor,Stamina,68,2
Progressor,Stamina,69,2
Progressor,Stamina,70,3
Progressor,Stamina,71,3
Progressor,Stamina,72,3
Progressor,Stamina,73,3
Progressor,Stamina,74,3
Progressor,Stamina,75,4
Progressor,Stamina,76,4
Progressor,Stamina,77,4
Progressor,Stamina,78,4
Progressor,Stamina,79,4
Progressor,Stamina,80,5
Progressor,Stamina,81,5
Progressor,Stamina,82,5
Progressor,Stamina,83,5
Progressor,Stamina,84,5
Progressor,Stamina,85,8
Progressor,Stamina,86,8
Progressor,Stamina,87,8
Progressor,Stamina,88,8
Progressor,Stamina,89,8
Progressor,Stamina,90,11
Progressor,Stamina,91,11
Progressor,Stamina,92,11
Progressor,Aggression,66,2
Progressor,Aggression,67,2
Progressor,Aggression,68,2
Progressor,Aggression,69,2
Progressor,Aggression,70,3
Progressor,Aggression,71,3
Progressor,Aggression,72,3
Progressor,Aggression,73,3
Progressor,Aggression,74,3
Progressor,Aggression,75,4
Progressor,Aggression,76,4
Progressor,Aggression,77,4
Progressor,Aggression,78,4
Progressor,Aggression,79,4
Progressor,Aggression,80,5
Progressor,Aggression,81,5
Progressor,Aggression,82,5
Progressor,Aggression,83,5
Progressor,Aggression,84,5
Progressor,Aggression,85,8
Progressor,Aggression,86,8
Progressor,Aggression,87,8
Progressor,Aggression,88,8
Progressor,Aggression,89,8
Progressor,Aggression,90,11
Progressor,Aggression,91,11
Progressor,Aggression,92,11
Progressor,Aggression,93,15
Progressor,Aggression,94,15
Progressor,Aggression,95,20
Progressor,Aggression,96,25
Progressor,Att. Positioning,71,3
Progressor,Att. Positioning,72,3
Progressor,Att. Positioning,73,3
Progressor,Att. Positioning,74,3
Progressor,Att. Positioning,75,4
Progressor,Att. Positioning,76,4
Progressor,Att. Positioning,77,4
Progressor,Att. Positioning,78,4
Progressor,Att. Positioning,79,4
Progressor,Att. Positioning,80,5
Progressor,Att. Positioning,81,5
Progressor,Att. Positioning,82,5
Progressor,Att. Positioning,83,5
Progressor,Att. Positioning,84,5
Progressor,Att. Positioning,85,8
Progressor,Att. Positioning,86,8
Progressor,Att. Positioning,87,8
Progressor,Att. Positioning,88,8
Progressor,Att. Positioning,89,8
Progressor,Att. Positioning,90,11
Progressor,Finishing,51,2
Progressor,Finishing,52,2
Progressor,Finishing,53,2
Progressor,Finishing,54,2
Progressor,Finishing,55,2
Progressor,Finishing,56,2
Progressor,Finishing,57,2
Progressor,Finishing,58,2
Progressor,Finishing,59,2
Progressor,Finishing,60,2
Progressor,Finishing,61,3
Progressor,Finishing,62,3
Progressor,Finishing,63,3
Progressor,Finishing,64,4
Progressor,Finishing,65,4
Progressor,Finishing,66,4
Progressor,Finishing,67,5
Progressor,Finishing,68,5
Progressor,Finishing,69,5
Progressor,Finishing,70,6
Progressor,Finishing,71,6
Progressor,Finishing,72,6
Progressor,Finishing,73,6
Progressor,Finishing,74,6
Progressor,Finishing,75,8
Progressor,Finishing,76,8
Progressor,Finishing,77,8
Progressor,Finishing,78,8
Progressor,Finishing,79,8
Progressor,Finishing,80,10
Progressor,Finishing,81,10
Progressor,Finishing,82,10
Progressor,Finishing,83,10
Progressor,Finishing,84,10
Progressor,Finishing,85,15
Progressor,Shot Power,66,3
Progressor,Shot Power,67,3
Progressor,Shot Power,68,3
Progressor,Shot Power,69,3
Progressor,Shot Power,70,4
Progressor,Shot Power,71,4
Progressor,Shot Power,72,4
Progressor,Shot Power,73,4
Progressor,Shot Power,74,5
Progressor,Shot Power,75,5
Progressor,Shot Power,76,6
Progressor,Shot Power,77,6
Progressor,Shot Power,78,6
Progressor,Shot Power,79,6
Progressor,Shot Power,80,7
Progressor,Shot Power,81,7
Progressor,Shot Power,82,7
Progressor,Shot Power,83,7
Progressor,Shot Power,84,9
Progressor,Shot Power,85,9
Progressor,Shot Power,86,11
Progressor,Shot Power,87,11
Progressor,Shot Power,88,11
Progressor,Shot Power,89,11
Progressor,Shot Power,90,15
Progressor,Shot Power,91,15
Progressor,Shot Power,92,15
Progressor,Long Shots,51,1
Progressor,Long Shots,52,1
Progressor,Long Shots,53,1
Progressor,Long Shots,54,1
Progressor,Long Shots,55,1
Progressor,Long Shots,56,1
Progressor,Long Shots,57,1
Progressor,Long Shots,58,1
Progressor,Long Shots,59,1
Progressor,Long Shots,60,1
Progressor,Long Shots,61,2
Progressor,Long Shots,62,2
Progressor,Long Shots,63,2
Progressor,Long Shots,64,3
Progressor,Long Shots,65,3
Progressor,Long Shots,66,3
Progressor,Long Shots,67,3
Progressor,Long Shots,68,3
Progressor,Long Shots,69,3
Progressor,Long Shots,70,4
Progressor,Long Shots,71,4
Progressor,Long Shots,72,4
Progressor,Long Shots,73,4
Progressor,Long Shots,74,4
Progressor,Long Shots,75,6
Progressor,Long Shots,76,6
Progressor,Long Shots,77,6
Progressor,Long Shots,78,6
Progressor,Long Shots,79,6
Progressor,Long Shots,80,7
Progressor,Long Shots,81,7
Progressor,Long Shots,82,7
Progressor,Long Shots,83,7
Progressor,Long Shots,84,9
Progressor,Long Shots,85,9
Progressor,Volleys,51,1
Progressor,Volleys,52,1
Progressor,Volleys,53,1
Progressor,Volleys,54,1
Progressor,Volleys,55,1
Progressor,Volleys,56,1
Progressor,Volleys,57,1
Progressor,Volleys,58,1
Progressor,Volleys,59,1
Progressor,Volleys,60,1
Progressor,Volleys,61,1
Progressor,Volleys,62,1
Progressor,Volleys,63,1
Progressor,Volleys,64,2
Progressor,Volleys,65,2
Progressor,Volleys,66,2
Progressor,Volleys,67,2
Progressor,Volleys,68,2
Progressor,Volleys,69,2
Progressor,Volleys,70,3
Progressor,Volleys,71,3
Progressor,Volleys,72,3
Progressor,Volleys,73,3
Progressor,Volleys,74,3
Progressor,Volleys,75,4
Progressor,Penalties,66,2
Progressor,Penalties,67,2
Progressor,Penalties,68,2
Progressor,Penalties,69,2
Progressor,Penalties,70,3
Progressor,Penalties,71,3
Progressor,Penalties,72,3
Progressor,Penalties,73,3
Progressor,Penalties,74,3
Progressor,Penalties,75,4
Progressor,Penalties,76,4
Progressor,Penalties,77,4
Progressor,Penalties,78,4
Progressor,Penalties,79,4
Progressor,Penalties,80,5
Progressor,Penalties,81,5
Progressor,Penalties,82,5
Progressor,Penalties,83,5
Progressor,Penalties,84,5
Progressor,Penalties,85,8
Progressor,Penalties,86,8
Progressor,Penalties,87,8
Progressor,Penalties,88,8
Progressor,Penalties,89,8
Progressor,Penalties,90,11
Progressor,Penalties,91,11
Progressor,Penalties,92,11
Progressor,Weak Foot,4,25
Progressor,Weak Foot,5,25
Progressor,Skill Moves,4,10
Progressor,Skill Moves,5,30
Archetype,Attribute,Level,Cost
Boss,Agility,66,4
Boss,Agility,67,5
Boss,Agility,68,5
Boss,Agility,69,5
Boss,Agility,70,6
Boss,Agility,71,6
Boss,Agility,72,6
Boss,Agility,73,6
Boss,Agility,74,6
Boss,Agility,75,8
Boss,Agility,76,8
Boss,Agility,77,8
Boss,Agility,78,8
Boss,Agility,79,8
Boss,Agility,80,10
Boss,Agility,81,10
Boss,Agility,82,10
Boss,Agility,83,10
Boss,Agility,84,10
Boss,Agility,85,15
Boss,Agility,86,15
Boss,Agility,87,15
Boss,Agility,88,15
Boss,Agility,89,15
Boss,Agility,90,20
Boss,Balance,76,6
Boss,Balance,77,6
Boss,Balance,78,6
Boss,Balance,79,6
Boss,Balance,80,7
Boss,Balance,81,7
Boss,Balance,82,7
Boss,Balance,83,7
Boss,Balance,84,7
Boss,Balance,85,11
Boss,Balance,86,11
Boss,Balance,87,11
Boss,Balance,88,11
Boss,Balance,89,11
Boss,Balance,90,15
Boss,Reactions,61,1
Boss,Reactions,62,1
Boss,Reactions,63,1
Boss,Reactions,64,1
Boss,Reactions,65,1
Boss,Reactions,66,2
Boss,Reactions,67,2
Boss,Reactions,68,2
Boss,Reactions,69,2
Boss,Reactions,70,3
Boss,Reactions,71,3
Boss,Reactions,72,3
Boss,Reactions,73,3
Boss,Reactions,74,3
Boss,Reactions,75,4
Boss,Reactions,76,4
Boss,Reactions,77,4
Boss,Reactions,78,4
Boss,Reactions,79,4
Boss,Reactions,80,5
Boss,Reactions,81,5
Boss,Reactions,82,5
Boss,Reactions,83,5
Boss,Reactions,84,5
Boss,Reactions,85,8
Boss,Reactions,86,8
Boss,Reactions,87,8
Boss,Reactions,88,8
Boss,Reactions,89,8
Boss,Reactions,90,11
Boss,Reactions,91,11
Boss,Reactions,92,13
Boss,Reactions,93,13
Boss,Reactions,94,15
Boss,Reactions,95,15
Boss,Reactions,96,20
Boss,Reactions,97,25
Boss,Reactions,98,30
Boss,Reactions,99,35
Boss,Ball Control,66,3
Boss,Ball Control,67,3
Boss,Ball Control,68,3
Boss,Ball Control,69,3
Boss,Ball Control,70,4
Boss,Ball Control,71,4
Boss,Ball Control,72,4
Boss,Ball Control,73,4
Boss,Ball Control,74,4
Boss,Ball Control,75,6
Boss,Ball Control,76,6
Boss,Ball Control,77,6
Boss,Ball Control,78,6
Boss,Ball Control,79,6
Boss,Ball Control,80,7
Boss,Ball Control,81,7
Boss,Ball Control,82,7
Boss,Ball Control,83,7
Boss,Ball Control,84,7
Boss,Ball Control,85,11
Boss,Ball Control,86,11
Boss,Ball Control,87,11
Boss,Ball Control,88,11
Boss,Ball Control,89,11
Boss,Ball Control,90,15
Boss,Ball Control,91,15
Boss,Ball Control,92,15
Boss,Dribbling,61,3
Boss,Dribbling,62,3
Boss,Dribbling,63,3
Boss,Dribbling,64,3
Boss,Dribbling,65,3
Boss,Dribbling,66,4
Boss,Dribbling,67,4
Boss,Dribbling,68,4
Boss,Dribbling,69,4
Boss,Dribbling,70,6
Boss,Dribbling,71,6
Boss,Dribbling,72,6
Boss,Dribbling,73,6
Boss,Dribbling,74,6
Boss,Dribbling,75,8
Boss,Dribbling,76,8
Boss,Dribbling,77,8
Boss,Dribbling,78,8
Boss,Dribbling,79,8
Boss,Dribbling,80,10
Boss,Dribbling,81,10
Boss,Dribbling,82,10
Boss,Dribbling,83,10
Boss,Dribbling,84,10
Boss,Dribbling,85,15
Boss,Dribbling,86,15
Boss,Dribbling,87,15
Boss,Dribbling,88,15
Boss,Composure,66,3
Boss,Composure,67,3
Boss,Composure,68,3
Boss,Composure,69,3
Boss,Composure,70,4
Boss,Composure,71,4
Boss,Composure,72,4
Boss,Composure,73,4
Boss,Composure,74,4
Boss,Composure,75,6
Boss,Composure,76,6
Boss,Composure,77,6
Boss,Composure,78,6
Boss,Composure,79,6
Boss,Composure,80,7
Boss,Composure,81,7
Boss,Composure,82,7
Boss,Composure,83,7
Boss,Composure,84,7
Boss,Composure,85,11
Boss,Composure,86,11
Boss,Composure,87,11
Boss,Composure,88,11
Boss,Composure,89,11
Boss,Composure,90,15
Boss,Composure,91,15
Boss,Composure,92,15
Boss,Att. Position,76,4
Boss,Att. Position,77,4
Boss,Att. Position,78,4
Boss,Att. Position,79,4
Boss,Att. Position,80,5
Boss,Att. Position,81,5
Boss,Att. Position,82,5
Boss,Att. Position,83,5
Boss,Att. Position,84,5
Boss,Att. Position,85,8
Boss,Att. Position,86,8
Boss,Att. Position,87,8
Boss,Att. Position,88,8
Boss,Att. Position,89,8
Boss,Att. Position,90,11
Boss,Finishing,46,2
Boss,Finishing,47,2
Boss,Finishing,48,2
Boss,Finishing,49,2
Boss,Finishing,50,2
Boss,Finishing,51,2
Boss,Finishing,52,2
Boss,Finishing,53,2
Boss,Finishing,54,2
Boss,Finishing,55,2
Boss,Finishing,56,2
Boss,Finishing,57,2
Boss,Finishing,58,2
Boss,Finishing,59,2
Boss,Finishing,60,2
Boss,Finishing,61,3
Boss,Finishing,62,3
Boss,Finishing,63,3
Boss,Finishing,64,4
Boss,Finishing,65,4
